index,host,source,sourcetype,"_raw","_time"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:18 72.207.203.78 %FWSM-6-302014: Teardown TCP connection 237436808 for acme_Outside:171.203.203.252/33780 to acme_Web:72.207.203.78/80 duration 0:00:00 bytes 877 TCP FINs
","2016-12-06T18:03:18.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:18 11.41.174.56 %FWSM-6-302015: Built outbound UDP connection 243691471 for acme_Web:11.41.174.56/45764 (11.41.174.56/45764) to acme_Corp:11.41.174.56/53 (11.41.174.56/53)
","2016-12-06T18:03:18.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:18 255.216.188.160 %FWSM-6-302015: Built outbound UDP connection 243691493 for acme_Web:255.216.188.160/45764 (255.216.188.160/45764) to acme_Corp:255.216.188.160/53 (255.216.188.160/53)
","2016-12-06T18:03:18.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:18 31.210.22.176 %FWSM-6-302013: Built inbound TCP connection 261910107 for acme_Corp:31.210.22.176/39192 (31.210.22.176/39192) to acme_Application:31.210.22.176/80 (31.210.22.176/80)
","2016-12-06T18:03:18.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:18 108.31.22.68 %FWSM-6-302014: Teardown TCP connection 237912527 for acme_Outside:177.61.241.177/52447 to acme_Web:108.31.22.68/23 duration 0:00:00 bytes 2794 TCP FINs
","2016-12-06T18:03:18.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:18 87.160.95.213 %FWSM-6-302015: Built outbound UDP connection 243691429 for acme_Web:87.160.95.213/45764 (87.160.95.213/45764) to acme_Corp:87.160.95.213/53 (87.160.95.213/53)
","2016-12-06T18:03:18.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:18 255.236.92.45 %FWSM-6-302013: Built inbound TCP connection 261910115 for acme_Corp:255.236.92.45/39216 (255.236.92.45/39216) to acme_Application:255.236.92.45/80 (255.236.92.45/80)
","2016-12-06T18:03:18.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:18 93.111.77.89 %FWSM-6-302014: Teardown TCP connection 237436839 for acme_Outside:112.10.163.118/52799 to acme_Web:93.111.77.89/80 duration 0:00:00 bytes 877 TCP FINs
","2016-12-06T18:03:18.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:18 55.210.145.5 %FWSM-3-710003: tcp access denied by ACL from 55.210.145.5/34505 to acme_Corp:55.210.145.5/8082
","2016-12-06T18:03:18.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:18 253.72.90.193 %FWSM-3-710003: tcp access denied by ACL from 253.72.90.193/34506 to acme_Corp:253.72.90.193/4004
","2016-12-06T18:03:18.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:18 37.163.204.101 %FWSM-6-302013: Built outbound TCP connection 243691421 for acme_Web:37.163.204.101/52166 (37.163.204.101/52166) to acme_Corp:37.163.204.101/445 (37.163.204.101/445)
","2016-12-06T18:03:18.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:18 249.71.164.58 %FWSM-6-302015: Built outbound UDP connection 261929486 for acme_Application:249.71.164.58/47416 (249.71.164.58/47416) to acme_Corp:249.71.164.58/53 (249.71.164.58/53)
","2016-12-06T18:03:18.000+0000"
it,"network_span-01","stream:mysql","stream:mysql","{""timestamp"":""2016-12-06T18:03:18.010707"",""user"":""cpattersonfj"",""bytes"":""3897"",""src_ip"":""119.49.2.181"",""src_port"":""56348"",""dest_ip"":""10.2.2.4"",""dest_port"":""3306"",""time_taken"":""509"",""transport"":""tcp"",""query"":""SELECT * FROM customers WHERE customer_uid=25687f29-1572-44bb-96a0-3f5a2e7b4374""}
","2016-12-06T18:03:18.010+0000"
it,"network_span-01","stream:mysql","stream:mysql","{""timestamp"":""2016-12-06T18:03:18.011690"",""user"":""jkimjs"",""bytes"":""3837"",""src_ip"":""21.26.157.80"",""src_port"":""56373"",""dest_ip"":""10.2.2.4"",""dest_port"":""3306"",""time_taken"":""100"",""transport"":""tcp"",""query"":""SELECT * FROM customers WHERE customer_uid=6001dc1d-a0cb-42a6-8f98-eb6f1a59c9e5""}
","2016-12-06T18:03:18.011+0000"
it,"websphere-02","/opt/websphere/appserver/log/SystemOut.log","websphere_trlog","[12/06/16 18:03:18:507] 000000be Query         E com.ibm.icm.da.portable.query.Query openQueryCursor() Param Marker 2: Type = Long
","2016-12-06T18:03:18.507+0000"
it,"webserver-03","/opt/apache/log/access_combined.log","access_combined","172.144.47.165 - - [06/Dec/2016 18:03:18:621641] ""GET /category.screen&uid=0a112aa2-0b38-4865-947c-55929622646b&category=Misc&JSESSIONID=SD10ASL4FF3ADFF5 HTTP 1.1"" 200 1426 ""http://shop.acme.com/category.screen&uid=0a112aa2-0b38-4865-947c-55929622646b&category=Misc"" ""mozilla/5.0 (iPhone; U; CPU iPhone OS 5_0_1 like Mac OS X; en_US) AppleWebKit (KHTML, like Gecko) Mobile [FBAN/FBForIPhone;FBAV/4.0.2;FBBV/4020.0;FBDV/iPhone3,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/5.0.1;FBSS/2; FBCR/AT&T;FBID/phone;FBLC/en_US;FBSF/2.0]"" 340
","2016-12-06T18:03:18.621+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 65.145.17.190 %FWSM-6-302013: Built inbound TCP connection 237436814 for acme_Outside:134.36.157.23/51701 (65.145.17.190/51701) to acme_Web:65.145.17.190/443 (65.145.17.190/443)
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 226.195.128.110 %FWSM-3-710003: tcp access denied by ACL from 226.195.128.110/34506 to acme_Corp:226.195.128.110/3017
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 136.108.47.139 %FWSM-3-710003: tcp access denied by ACL from 136.108.47.139/34505 to acme_Corp:136.108.47.139/5679
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 233.201.78.175 %FWSM-6-302013: Built inbound TCP connection 237912520 for acme_Outside:93.21.145.40/41651 (233.201.78.175/41651) to acme_Web:233.201.78.175/80 (233.201.78.175/80)
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 92.94.133.187 %FWSM-6-302015: Built outbound UDP connection 261929483 for acme_Application:92.94.133.187/47416 (92.94.133.187/47416) to acme_Corp:92.94.133.187/53 (92.94.133.187/53)
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 186.87.245.103 %FWSM-6-302015: Built outbound UDP connection 261929605 for acme_Application:186.87.245.103/47417 (186.87.245.103/47417) to acme_Corp:186.87.245.103/53 (186.87.245.103/53)
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 115.86.29.20 %FWSM-6-302014: Teardown TCP connection 243696017 for acme_Corp:115.86.29.20/41769 to acme_Web:115.86.29.20/80 duration 0:00:00 bytes 1091 TCP FINs
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 169.136.5.107 %FWSM-6-302013: Built inbound TCP connection 237436846 for acme_Outside:119.120.181.157/53125 (169.136.5.107/53125) to acme_Web:169.136.5.107/443 (169.136.5.107/443)
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 85.184.0.184 %FWSM-3-710003: tcp access denied by ACL from 85.184.0.184/34505 to acme_Corp:85.184.0.184/16080
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 134.11.239.186 %FWSM-6-302015: Built outbound UDP connection 261929659 for acme_Application:134.11.239.186/47417 (134.11.239.186/47417) to acme_Corp:134.11.239.186/53 (134.11.239.186/53)
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:03:19 10.2.4.91,nagios-01 : %FWSM-6-302015: Built outbound UDP connection 144547541177758708 for retailnet:189.86.84.139/49842 (189.86.84.139/49842) to dmz:189.86.84.139/53 (189.86.84.139/53)
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 158.40.196.33 %FWSM-6-302016: Teardown UDP connection 261929685 for acme_Application:158.40.196.33/47417 to acme_Corp:158.40.196.33/53 duration 0:00:00 bytes 208
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 142.218.77.170 %FWSM-6-302013: Built inbound TCP connection 237436825 for acme_Outside:185.15.120.82/34601 (142.218.77.170/34601) to acme_Web:142.218.77.170/443 (142.218.77.170/443)
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 163.86.13.169 %FWSM-6-302014: Teardown TCP connection 237436840 for acme_Outside:237.21.112.62/35217 to acme_Web:163.86.13.169/80 duration 0:00:00 bytes 877 TCP FINs
","2016-12-06T18:03:19.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:19 58.36.24.174 %FWSM-6-302014: Teardown TCP connection 237436830 for acme_Outside:205.13.117.29/52415 to acme_Web:58.36.24.174/443 duration 0:00:00 bytes 376 TCP FINs
","2016-12-06T18:03:19.000+0000"
it,"webserver-01","/var/log/custom.log",customlog,"2016-12-06 18:03:20|1|688|225|crobinsonad@biblegateway.com|5602259685149310|79422|A|OK
","2016-12-06T18:03:20.000+0000"
it,"webserver-01","/var/log/custom.log",customlog,"2016-12-06 18:03:20|3|668|298|dhendersongz@surveymonkey.com|3537042495499650|67155|A|OK
","2016-12-06T18:03:20.000+0000"
it,"webserver-03","/var/log/custom.log",customlog,"2016-12-06 18:03:20|1|675|293|lgarciaho@apache.org|4936438766354490|10840|A|OK
","2016-12-06T18:03:20.000+0000"
it,localhost,mint,"mint:network","{""timestamp"": ""1481047400"",""connection"": ""4G"", ""transactions"": [], ""statusCode"": 200, ""platform"": ""android"", ""extraData"": {""jsessionid"": 1877386, ""member"": ""regular"", ""sex"": ""male"", ""color"": ""Blue""}, ""packageName"": ""com.acme.app"", ""apiKey"": ""ef1f7539"", ""requestLength"": 263, ""url"": ""/api/facebook/com"", ""screenOrientation"": ""portrait"", ""remoteIP"": ""141.232.198.16"", ""session_id"": 74698428, ""protocol"": ""HTTP"", ""responseLength"": 1319, ""sdkVersion"": ""4.0.8"", ""uuid"": ""5014e36cad204744aae4df682636a216"", ""locale"": ""AU"", ""userIdentifier"": ""gwebbcq"", ""failed"": ""False"", ""exception"": null, ""appVersionName"": ""4.3"", ""osVersion"": 4.9, ""appVersionCode"": 4, ""device"": ""Samsung Galaxy 5"", ""latency"": 2899, ""carrier"": ""Verizon"", ""state"": ""connected""}
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:20 142.138.194.9 %FWSM-4-313004: Denied ICMP type=11, from laddr 147.20.101.62 on interface acme_Corp to 142.138.194.9: no matching session
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:20 22.48.111.179 %FWSM-6-302015: Built outbound UDP connection 219038960 for acme_Web:22.48.111.179/33255 (22.48.111.179/33255) to acme_Corp:22.48.111.179/53 (22.48.111.179/53)
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:20 149.98.183.57 %FWSM-6-302016: Teardown UDP connection 261929558 for acme_Application:149.98.183.57/47416 to acme_Corp:149.98.183.57/53 duration 0:00:00 bytes 139
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:03:20 10.2.4.91,nagios-01 : %FWSM-6-302014: Teardown TCP connection 144547923429824699 for retailnet:173.190.160.120/55435 to dmz:173.190.160.120/53 duration 0:00:00 bytes 3374 TCP FINs
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:20 198.28.116.188 %FWSM-3-710003: tcp access denied by ACL from 198.28.116.188/34505 to acme_Corp:198.28.116.188/9876
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:20 168.221.94.216 %FWSM-3-710003: tcp access denied by ACL from 168.221.94.216/34505 to acme_Corp:168.221.94.216/10180
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:20 31.226.204.45 %FWSM-6-302014: Teardown TCP connection 237430878 for acme_Outside:85.131.91.100/41627 to acme_Web:31.226.204.45/80 duration 0:00:00 bytes 877 TCP FINs
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:20 10.2.6.1,splunk_sh-01 Dec 06 2016 18:03:20 10.2.6.1,splunk_sh-01 : %FWSM-6-302016: Teardown UDP connection 145189943740650141 for inside-infoblox1:68.108.234.211/41670 to outside:109.212.33.175/53 duration 0:00:00 bytes 255 
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:03:20 10.2.3.63,websphere-01 : %FWSM-6-302020: Built inbound ICMP connection for faddr 200.112.51.197/1 gaddr 192.145.176.60/1 laddr 175.18.61.209/0
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:20 121.212.136.58 %FWSM-6-302015: Built outbound UDP connection 243691477 for acme_Web:121.212.136.58/45764 (121.212.136.58/45764) to acme_Corp:121.212.136.58/53 (121.212.136.58/53)
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:20 162.43.209.109 %FWSM-6-302014: Teardown TCP connection 243691422 for acme_Web:162.43.209.109/58937 to acme_Corp:162.43.209.109/139 duration 0:00:00 bytes 380 TCP FINs
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:20 232.194.208.205 %FWSM-3-710003: tcp access denied by ACL from 232.194.208.205/34506 to acme_Corp:232.194.208.205/1149
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:20 214.63.243.34 %FWSM-6-302013: Built inbound TCP connection 261910086 for acme_Corp:214.63.243.34/3155 (214.63.243.34/3155) to acme_Application:214.63.243.34/80 (214.63.243.34/80)
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:20 187.108.161.235 %FWSM-3-710003: tcp access denied by ACL from 187.108.161.235/34505 to acme_Corp:187.108.161.235/1998
","2016-12-06T18:03:20.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:20 236.137.229.202 %FWSM-3-710003: tcp access denied by ACL from 236.137.229.202/34506 to acme_Corp:236.137.229.202/3367
","2016-12-06T18:03:20.000+0000"
it,"network_span-01","stream:mysql","stream:mysql","{""timestamp"":""2016-12-06T18:03:20.007358"",""user"":""hdanielslu"",""bytes"":""1481"",""src_ip"":""206.78.185.36"",""src_port"":""56173"",""dest_ip"":""10.2.2.4"",""dest_port"":""3306"",""time_taken"":""632"",""transport"":""tcp"",""query"":""SELECT * FROM customers WHERE customer_uid=f200196d-a8d9-47c4-a78f-a05694e2fe05""}
","2016-12-06T18:03:20.007+0000"
it,"network_span-01","stream:mysql","stream:mysql","{""timestamp"":""2016-12-06T18:03:20.011238"",""user"":""lhall7f"",""bytes"":""451"",""src_ip"":""222.159.57.168"",""src_port"":""56903"",""dest_ip"":""10.2.2.2"",""dest_port"":""3306"",""time_taken"":""119"",""transport"":""tcp"",""query"":""SELECT * FROM customers WHERE customer_uid=df724502-8694-48de-b43b-d3586bea2627""}
","2016-12-06T18:03:20.011+0000"
it,"websphere-03","/opt/websphere/appserver/log/SystemOut.log","websphere_trlog","[12/06/16 18:03:20:330] 000000b0 PolicyService E com.ibm.wps.policy.services.PolicyService getPolicy Exception calling storage api: com.ibm.portal.WpsException: EJQAB0061E: An ItemNotFoundException occurred in method logExceptionGetPvsProperties.
","2016-12-06T18:03:20.330+0000"
it,localhost,mint,"mint:network","{""timestamp"": ""1481047401"",""connection"": ""3G"", ""transactions"": [], ""statusCode"": 500, ""platform"": ""android"", ""extraData"": {""jsessionid"": 6579681, ""member"": ""regular"", ""sex"": ""male"", ""color"": ""Blue""}, ""packageName"": ""com.acme.app"", ""apiKey"": ""ef1f7539"", ""requestLength"": 348, ""url"": ""/api/search"", ""screenOrientation"": ""landscape"", ""remoteIP"": ""201.136.6.146"", ""session_id"": 86246587, ""protocol"": ""HTTPS"", ""responseLength"": 1587, ""sdkVersion"": ""4.0.5"", ""uuid"": ""5014e36cad204744aae4df682636a492"", ""locale"": ""BR"", ""userIdentifier"": ""dgriffinmx"", ""failed"": ""False"", ""exception"": null, ""appVersionName"": ""3.9"", ""osVersion"": 4.9, ""appVersionCode"": 3, ""device"": ""iPhone 4"", ""latency"": 284, ""carrier"": ""AT&T"", ""state"": ""connected""}
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:21 34.72.141.64 %FWSM-6-302016: Teardown UDP connection 261929493 for acme_Application:34.72.141.64/47416 to acme_Corp:34.72.141.64/53 duration 0:00:00 bytes 114
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:21 200.14.54.70 %FWSM-6-302013: Built inbound TCP connection 243696022 for acme_Corp:200.14.54.70/41775 (200.14.54.70/41775) to acme_Web:200.14.54.70/80 (200.14.54.70/80)
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:21 10.2.3.36,netapp_db-01 Dec 06 2016 18:03:21 10.2.3.36,netapp_db-01 : %FWSM-2-106007: Deny inbound UDP from 220.96.33.16/53 to 220.96.33.16/60082 due to DNS Response 
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:21 140.87.31.200 %FWSM-6-302016: Teardown UDP connection 261929646 for acme_Application:140.87.31.200/47417 to acme_Corp:140.87.31.200/53 duration 0:00:00 bytes 208
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:21 10.2.3.65,websphere-03 Dec 06 2016 18:03:21 10.2.3.65,websphere-03 : %FWSM-6-302014: Teardown TCP connection 144547240531340537 for outside:255.233.139.15/2966 to inside-int:41.221.37.3/1521 duration 0:02:00 bytes 902224 TCP FINs 
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:21 10.2.5.2,edge_router-01 Dec 06 2016 18:03:21 10.2.5.2,edge_router-01 : %FWSM-6-106100: access-list outside-access-in permitted tcp outside/151.214.255.137(56290) -> inside/200.204.197.37(8077) hit-cnt 1 (300-second interval) [0xe0ba389d, 0x0] 
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:21 192.114.180.49 %FWSM-3-710003: tcp access denied by ACL from 192.114.180.49/34658 to acme_Corp:192.114.180.49/38472
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:21 126.167.215.81 %FWSM-6-302015: Built outbound UDP connection 243691432 for acme_Web:126.167.215.81/45764 (126.167.215.81/45764) to acme_Corp:126.167.215.81/53 (126.167.215.81/53)
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:21 92.128.201.186 %FWSM-6-302013: Built inbound TCP connection 261929640 for acme_Corp:92.128.201.186/1196 (92.128.201.186/1196) to acme_Application:92.128.201.186/80 (92.128.201.186/80)
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 2016 18:03:21 10.2.7.1,win_desk-01 : %FWSM-6-106100: access-list pos denied udp pos/221.99.1.177(500) -> retailnet/221.99.1.177(500) hit-cnt 1 (first hit) [0xb29ab486, 0x0]
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:21 165.50.160.201 %FWSM-6-302014: Teardown TCP connection 237912529 for acme_Outside:62.247.154.235/41921 to acme_Web:165.50.160.201/23 duration 0:00:00 bytes 376 TCP FINs
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:21 36.101.231.97 %FWSM-6-302015: Built outbound UDP connection 261929515 for acme_Application:36.101.231.97/47416 (36.101.231.97/47416) to acme_Corp:36.101.231.97/53 (36.101.231.97/53)
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:21 7.255.69.50 %FWSM-6-302015: Built outbound UDP connection 243691470 for acme_Web:7.255.69.50/45764 (7.255.69.50/45764) to acme_Corp:7.255.69.50/53 (7.255.69.50/53)
","2016-12-06T18:03:21.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:21 82.207.43.5 %FWSM-3-710003: tcp access denied by ACL from 82.207.43.5/34505 to acme_Corp:82.207.43.5/57797
","2016-12-06T18:03:21.000+0000"
it,"websphere-01","/opt/websphere/appserver/log/SystemOut.log","websphere_trlog","[12/06/16 18:03:21:507] 000000be Query         E com.ibm.icm.da.portable.query.Query openQueryCursor() Param Marker 3: Type = Long
","2016-12-06T18:03:21.507+0000"
it,"netapp_db-01","/opt/splunk/etc/apps/SplunkAppforNetApp/_OUT_/log/snap.netapp.log","netapp:perf","12-06-2016 18:03:22  object=""volume"" instance=""netapp_db-01"" api_time_2=1350293610 api_time=1350293605 avg_latency=10220245903597 read_latency=30085341665 read_ops=389315021 write_latency=1718298845457 write_ops=3453491520 other_ops=212571893 avg_latency_2=10220284768546 read_latency_2=2532657421559 read_ops_2=733904120 write_latency_2=1718304589056 write_ops_2=3453515047 other_ops_2=212572352
","2016-12-06T18:03:22.000+0000"
it,localhost,mint,"mint:network","{""timestamp"": ""1481047402"",""connection"": ""4G"", ""transactions"": [], ""statusCode"": 200, ""platform"": ""android"", ""extraData"": {""jsessionid"": 3284489, ""member"": ""regular"", ""sex"": ""male"", ""color"": ""Blue""}, ""packageName"": ""com.acme.app"", ""apiKey"": ""ef1f7539"", ""requestLength"": 115, ""url"": ""/api/rest"", ""screenOrientation"": ""landscape"", ""remoteIP"": ""250.243.237.2"", ""session_id"": 84728504, ""protocol"": ""HTTPS"", ""responseLength"": 6493, ""sdkVersion"": ""4.0.8"", ""uuid"": ""5014e36cad204744aae4df682636a136"", ""locale"": ""GR"", ""userIdentifier"": ""jkingkm"", ""failed"": ""False"", ""exception"": null, ""appVersionName"": ""4.4"", ""osVersion"": 4.4, ""appVersionCode"": 4, ""device"": ""iPhone 6"", ""latency"": 211, ""carrier"": ""Sprint"", ""state"": ""connecting""}
","2016-12-06T18:03:22.000+0000"
it,localhost,mint,"mint:network","{""timestamp"": ""1481047402"",""connection"": ""3G"", ""transactions"": [], ""statusCode"": 200, ""platform"": ""android"", ""extraData"": {""jsessionid"": 2358621, ""member"": ""regular"", ""sex"": ""male"", ""color"": ""Blue""}, ""packageName"": ""com.acme.app"", ""apiKey"": ""ef1f7539"", ""requestLength"": 278, ""url"": ""/api/rest"", ""screenOrientation"": ""landscape"", ""remoteIP"": ""93.250.214.10"", ""session_id"": 18817036, ""protocol"": ""HTTP"", ""responseLength"": 1881, ""sdkVersion"": ""4.0.8"", ""uuid"": ""5014e36cad204744aae4df682636a612"", ""locale"": ""UK"", ""userIdentifier"": ""lrice8z"", ""failed"": ""False"", ""exception"": null, ""appVersionName"": ""3.8"", ""osVersion"": 4.9, ""appVersionCode"": 5, ""device"": ""Samsung Galaxy 4"", ""latency"": 296, ""carrier"": ""AT&T"", ""state"": ""connecting""}
","2016-12-06T18:03:22.000+0000"
it,localhost,mint,"mint:network","{""timestamp"": ""1481047402"",""connection"": ""4G"", ""transactions"": [], ""statusCode"": 200, ""platform"": ""android"", ""extraData"": {""jsessionid"": 1722884, ""member"": ""regular"", ""sex"": ""male"", ""color"": ""Blue""}, ""packageName"": ""com.acme.app"", ""apiKey"": ""ef1f7539"", ""requestLength"": 215, ""url"": ""/api/facebook/com"", ""screenOrientation"": ""landscape"", ""remoteIP"": ""75.83.128.39"", ""session_id"": 27551069, ""protocol"": ""HTTPS"", ""responseLength"": 1069, ""sdkVersion"": ""4.0.2"", ""uuid"": ""5014e36cad204744aae4df682636a256"", ""locale"": ""AU"", ""userIdentifier"": ""sgarcia2n"", ""failed"": ""False"", ""exception"": null, ""appVersionName"": ""3.8"", ""osVersion"": 3.7, ""appVersionCode"": 4, ""device"": ""Samsung Galaxy 4"", ""latency"": 294, ""carrier"": ""T-Mobile"", ""state"": ""disconnected""}
","2016-12-06T18:03:22.000+0000"
it,localhost,mint,"mint:network","{""timestamp"": ""1481047402"",""connection"": ""WIFI"", ""transactions"": [], ""statusCode"": 200, ""platform"": ""android"", ""extraData"": {""jsessionid"": 8381150, ""member"": ""regular"", ""sex"": ""male"", ""color"": ""Blue""}, ""packageName"": ""com.acme.app"", ""apiKey"": ""ef1f7539"", ""requestLength"": 274, ""url"": ""/api/search"", ""screenOrientation"": ""portrait"", ""remoteIP"": ""182.68.163.242"", ""session_id"": 58759329, ""protocol"": ""HTTPS"", ""responseLength"": 1972, ""sdkVersion"": ""4.0.7"", ""uuid"": ""5014e36cad204744aae4df682636a523"", ""locale"": ""UK"", ""userIdentifier"": ""vlynch9b"", ""failed"": ""True"", ""exception"": null, ""appVersionName"": ""4.4"", ""osVersion"": 5.0, ""appVersionCode"": 4, ""device"": ""Samsung Galaxy 5"", ""latency"": 190, ""carrier"": ""Verizon"", ""state"": ""connected""}
","2016-12-06T18:03:22.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:22 77.224.58.237 %FWSM-6-302013: Built inbound TCP connection 237488536 for acme_Outside:191.222.61.18/34551 (77.224.58.237/34551) to acme_Web:77.224.58.237/80 (77.224.58.237/80)
","2016-12-06T18:03:22.000+0000"
it,"10.2.1.33","/four/splunk/var/spool/splunk/auth.nix","linux_secure","Dec 06 18:03:22 10.2.1.33 sshd[15076]: reverse mapping checking getaddrinfo for cd.c3.79ae.static.theplanet.com [10.11.36.33] failed - POSSIBLE BREAK-IN ATTEMPT!
","2016-12-06T18:03:22.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:22 152.63.176.122 %FWSM-6-302016: Teardown UDP connection 261929567 for acme_Application:152.63.176.122/47416 to acme_Corp:152.63.176.122/53 duration 0:00:00 bytes 185
","2016-12-06T18:03:22.000+0000"
it,"127.0.0.1","UDP:514","cisco:fwsm","Dec 06 18:03:22 232.46.160.90 %FWSM-6-302014: Teardown TCP connection 237430879 for acme_Outside:239.122.207.86/51095 to acme_Web:232.46.160.90/80 duration 0:00:00 bytes 877 TCP FINs
","2016-12-06T18:03:22.000+0000"
